,salary_min,salary_max,salary_currency,site,name,link
1212,,,,hh.ru,DevOps Engineer (AWS),https://volgograd.hh.ru/vacancy/76382371?from=vacancy_search_list&query=python
1213,30000.0,90000.0,₽,hh.ru,Преподаватель школы программирования для детей (НЕ УДАЛЕНКА),https://volgograd.hh.ru/vacancy/83040515?from=vacancy_search_list&query=python
1214,,,,hh.ru,Разработчик встраиваемого ПО под Linux,https://volgograd.hh.ru/vacancy/80192746?from=vacancy_search_list&query=python
1215,,,,hh.ru,Middle fullstack QA-инженер,https://volgograd.hh.ru/vacancy/83755131?from=vacancy_search_list&query=python
1216,,,,hh.ru,DevOps,https://volgograd.hh.ru/vacancy/83084115?from=vacancy_search_list&query=python
1217,,,,hh.ru,Системный администратор Linux,https://volgograd.hh.ru/vacancy/79943367?from=vacancy_search_list&query=python
1218,100000.0,140000.0,₽,hh.ru,Аналитик данных,https://volgograd.hh.ru/vacancy/83737996?from=vacancy_search_list&query=python
1219,,,,hh.ru,Разработчик моделей цифровых систем беспроводной связи,https://volgograd.hh.ru/vacancy/83779830?from=vacancy_search_list&query=python
1220,,,,hh.ru,Junior Support Engineer,https://volgograd.hh.ru/vacancy/82437839?from=vacancy_search_list&query=python
1221,,,,hh.ru,Game Data Analyst,https://volgograd.hh.ru/vacancy/83776670?from=vacancy_search_list&query=python
1222,80000.0,150000.0,₽,hh.ru,Разработчик NodeJS,https://volgograd.hh.ru/vacancy/83760120?from=vacancy_search_list&query=python
1223,,,,hh.ru,Аналитик/исследователь,https://volgograd.hh.ru/vacancy/83242487?from=vacancy_search_list&query=python
1224,,,,hh.ru,DevOps инженер (Senior),https://volgograd.hh.ru/vacancy/83211452?from=vacancy_search_list&query=python
1225,,,,hh.ru,DevSecOps инженер,https://volgograd.hh.ru/vacancy/83762172?from=vacancy_search_list&query=python
1226,,,,hh.ru,Аналитик данных HR,https://volgograd.hh.ru/vacancy/83822110?from=vacancy_search_list&query=python
1227,,,,hh.ru,Программист,https://volgograd.hh.ru/vacancy/83820847?from=vacancy_search_list&query=python
1228,,,,hh.ru,Руководитель направления машинного обучения/Machine learning senior engineer,https://volgograd.hh.ru/vacancy/82420735?from=vacancy_search_list&query=python
1229,120000.0,200000.0,₽,hh.ru,Middle Backend Developer,https://volgograd.hh.ru/vacancy/83820037?from=vacancy_search_list&query=python
1230,,,,hh.ru,Специалист по разработке аппаратных решений для компьютерного зрения,https://volgograd.hh.ru/vacancy/83638578?from=vacancy_search_list&query=python
1231,,,,hh.ru,Инженер программист I-II категории,https://volgograd.hh.ru/vacancy/82514856?from=vacancy_search_list&query=python
1232,370000.0,400000.0,₽,hh.ru,Site Reliability Engineer (SRE) / DevOps,https://volgograd.hh.ru/vacancy/83037197?from=vacancy_search_list&query=python
1233,,,,hh.ru,Аналитик данных в команду операций и клиентского сервиса,https://volgograd.hh.ru/vacancy/82402941?from=vacancy_search_list&query=python
1234,,,,hh.ru,ML-инженер,https://volgograd.hh.ru/vacancy/79037986?from=vacancy_search_list&query=python
1235,,,,hh.ru,Senior DevSecOps Engineer,https://volgograd.hh.ru/vacancy/82655794?from=vacancy_search_list&query=python
1236,,,,hh.ru,DevOps Engineer,https://volgograd.hh.ru/vacancy/83796197?from=vacancy_search_list&query=python
1237,,,,hh.ru,Lead data scientist (Анализ цены и Trade in),https://volgograd.hh.ru/vacancy/76954383?from=vacancy_search_list&query=python
1238,,,,hh.ru,Junior Trader,https://volgograd.hh.ru/vacancy/83136847?from=vacancy_search_list&query=python
1239,,,,hh.ru,Backend Team Lead,https://volgograd.hh.ru/vacancy/82846490?from=vacancy_search_list&query=python
1240,,,,hh.ru,Python / Golang Senior Developer,https://volgograd.hh.ru/vacancy/79454149?from=vacancy_search_list&query=python
1241,,,,hh.ru,DevOps engineer (Платформа BI),https://volgograd.hh.ru/vacancy/83807067?from=vacancy_search_list&query=python
1242,,,,hh.ru,DevOps Инженер,https://volgograd.hh.ru/vacancy/83108491?from=vacancy_search_list&query=python
1243,,,,hh.ru,SRE Engineer (Linux Infrastructure Development),https://volgograd.hh.ru/vacancy/83448985?from=vacancy_search_list&query=python
1244,,,,hh.ru,Программист Raspberry Pi / Orange Pi,https://volgograd.hh.ru/vacancy/83387528?from=vacancy_search_list&query=python
1245,,,,hh.ru,Инженер внедрения,https://volgograd.hh.ru/vacancy/83679671?from=vacancy_search_list&query=python
1246,4000.0,5500.0,€,hh.ru,Release/DevOps Engineer,https://volgograd.hh.ru/vacancy/83303039?from=vacancy_search_list&query=python
1247,,,,hh.ru,Разработчик систем мониторинга,https://volgograd.hh.ru/vacancy/83812618?from=vacancy_search_list&query=python
1248,,,,hh.ru,Ведущий инженер (Devops),https://volgograd.hh.ru/vacancy/83443773?from=vacancy_search_list&query=python
1249,,,,hh.ru,DevOps Engineer,https://volgograd.hh.ru/vacancy/82524513?from=vacancy_search_list&query=python
1250,250000.0,,,hh.ru,Golang-pазработчик (Deckhouse),https://volgograd.hh.ru/vacancy/81548810?from=vacancy_search_list&query=python
1251,,,,hh.ru,Application Security инженер (практика Container Security),https://volgograd.hh.ru/vacancy/82127715?from=vacancy_search_list&query=python
1252,,,,hh.ru,QA Mobile Automation engineer / Тестировщик мобильных приложений (автотестирование),https://volgograd.hh.ru/vacancy/83186277?from=vacancy_search_list&query=python
1253,200000.0,,,hh.ru,Embeded Программист/разработчик БПЛА (Беспилотных летательных аппаратов),https://volgograd.hh.ru/vacancy/83385496?from=vacancy_search_list&query=python
1254,,,,hh.ru,Инженер-программист С++,https://volgograd.hh.ru/vacancy/83574940?from=vacancy_search_list&query=python
1255,,,,hh.ru,Продуктовый аналитик/Product Analyst,https://volgograd.hh.ru/vacancy/83560839?from=vacancy_search_list&query=python
1256,,,,hh.ru,Ведущий разработчик,https://volgograd.hh.ru/vacancy/83429846?from=vacancy_search_list&query=python
1257,,,,hh.ru,Middle Data Analyst,https://volgograd.hh.ru/vacancy/83807900?from=vacancy_search_list&query=python
1258,,,,hh.ru,Преподаватель онлайн-курсов Python для детей,https://volgograd.hh.ru/vacancy/83651212?from=vacancy_search_list&query=python
1259,,,,hh.ru,Программист-моделист в области Радиолокация/ЦОС/Системы связи,https://volgograd.hh.ru/vacancy/82057557?from=vacancy_search_list&query=python
1260,,,,hh.ru,Инженер DevOps (веб-сервисы) / DevOps Engineer (web services),https://volgograd.hh.ru/vacancy/71819781?from=vacancy_search_list&query=python
1261,40000.0,80000.0,₽,hh.ru,Преподаватель программирования для детей,https://volgograd.hh.ru/vacancy/83797904?from=vacancy_search_list&query=python
1262,,,,hh.ru,On-device Deep Learning Engineer,https://volgograd.hh.ru/vacancy/82624987?from=vacancy_search_list&query=python
1263,,200000.0,,hh.ru,Системный администратор Linux (удаленная работа),https://volgograd.hh.ru/vacancy/83057174?from=vacancy_search_list&query=python
1264,,,,hh.ru,QA Automation Engineer / автотестировщик,https://volgograd.hh.ru/vacancy/69767181?from=vacancy_search_list&query=python
1265,,,,hh.ru,Data Engineer (SQL разработчик),https://volgograd.hh.ru/vacancy/83816749?from=vacancy_search_list&query=python
1266,,,,hh.ru,QA Intern - Automation testing,https://volgograd.hh.ru/vacancy/74946415?from=vacancy_search_list&query=python
1267,,,,hh.ru,Senior DevOps Engineer,https://volgograd.hh.ru/vacancy/82461331?from=vacancy_search_list&query=python
1268,,,,hh.ru,Игровой аналитик,https://volgograd.hh.ru/vacancy/83780226?from=vacancy_search_list&query=python
1269,70000.0,100000.0,₽,hh.ru,Инженер по внедрению и сопровождению программного обеспечения,https://volgograd.hh.ru/vacancy/83643772?from=vacancy_search_list&query=python
1270,,,,hh.ru,Программист,https://volgograd.hh.ru/vacancy/83820849?from=vacancy_search_list&query=python
1271,,,,hh.ru,SRE Engineer (Linux Infrastructure Development),https://volgograd.hh.ru/vacancy/83448982?from=vacancy_search_list&query=python
1272,,,,hh.ru,Разработчик драйверов и библиотек ОС Linux,https://volgograd.hh.ru/vacancy/83293514?from=vacancy_search_list&query=python
1273,,,,hh.ru,Golang + TypeScript + SQL Backend developer (SaaS platform),https://volgograd.hh.ru/vacancy/82947917?from=vacancy_search_list&query=python
1274,,,,hh.ru,Automation QA Engineer (Удаленно),https://volgograd.hh.ru/vacancy/83295879?from=vacancy_search_list&query=python
1275,,,,hh.ru,ML-инженер (AI-платформа),https://volgograd.hh.ru/vacancy/83791808?from=vacancy_search_list&query=python
1276,,,,hh.ru,Remote DevOps Engineer (Linux),https://volgograd.hh.ru/vacancy/82938060?from=vacancy_search_list&query=python
1277,,,,hh.ru,MLOps-Developer / MLOps-разработчик,https://volgograd.hh.ru/vacancy/83545538?from=vacancy_search_list&query=python
1278,,,,hh.ru,DevOps Engineer (AWS),https://volgograd.hh.ru/vacancy/77563170?from=vacancy_search_list&query=python
1279,170000.0,230000.0,₽,hh.ru,Системный аналитик,https://volgograd.hh.ru/vacancy/82534688?from=vacancy_search_list&query=python
1280,150000.0,200000.0,₽,hh.ru,BI Аналитик,https://volgograd.hh.ru/vacancy/83044892?from=vacancy_search_list&query=python
1281,,,,hh.ru,Data engineer,https://volgograd.hh.ru/vacancy/78564408?from=vacancy_search_list&query=python
1282,,,,hh.ru,DevOps Engineer,https://volgograd.hh.ru/vacancy/80288629?from=vacancy_search_list&query=python
1283,,,,hh.ru,MLOps-инженер (ADAS),https://volgograd.hh.ru/vacancy/83637265?from=vacancy_search_list&query=python
1284,,,,hh.ru,QA automation engineer,https://volgograd.hh.ru/vacancy/81527583?from=vacancy_search_list&query=python
1285,,,,hh.ru,Application Security инженер,https://volgograd.hh.ru/vacancy/80844774?from=vacancy_search_list&query=python
1286,,,,hh.ru,Developer C++ (СХД),https://volgograd.hh.ru/vacancy/83026444?from=vacancy_search_list&query=python
1287,240000.0,,,hh.ru,Devops инженер,https://volgograd.hh.ru/vacancy/83776649?from=vacancy_search_list&query=python
1288,,,,hh.ru,Аналитик BI (Visiology) / стажер,https://volgograd.hh.ru/vacancy/83806303?from=vacancy_search_list&query=python
1289,200000.0,350000.0,₽,hh.ru,DevOps-специалист,https://volgograd.hh.ru/vacancy/83359992?from=vacancy_search_list&query=python
1290,,,,hh.ru,QA - инженер,https://volgograd.hh.ru/vacancy/79840171?from=vacancy_search_list&query=python
1291,,,,hh.ru,Системный администратор Linux,https://volgograd.hh.ru/vacancy/82528743?from=vacancy_search_list&query=python
1292,,,,hh.ru,Инженер-программист LabVIEW,https://volgograd.hh.ru/vacancy/82559687?from=vacancy_search_list&query=python
1293,,,,hh.ru,Системный администратор,https://volgograd.hh.ru/vacancy/81837643?from=vacancy_search_list&query=python
1294,250000.0,,,hh.ru,Java developer,https://volgograd.hh.ru/vacancy/82468499?from=vacancy_search_list&query=python
1295,,,,hh.ru,System Administrator Linux,https://volgograd.hh.ru/vacancy/83153767?from=vacancy_search_list&query=python
1296,,,,hh.ru,Специалист баз данных,https://volgograd.hh.ru/vacancy/83818524?from=vacancy_search_list&query=python
1297,,,,hh.ru,DevOps Engineer (AWS),https://volgograd.hh.ru/vacancy/80384256?from=vacancy_search_list&query=python
1298,,,,hh.ru,Программист,https://volgograd.hh.ru/vacancy/82431780?from=vacancy_search_list&query=python
1299,,,,hh.ru,Data Science Department Lead,https://volgograd.hh.ru/vacancy/83822248?from=vacancy_search_list&query=python
1300,40000.0,55000.0,₽,hh.ru,Ассистент аналитика по операционному мониторингу,https://volgograd.hh.ru/vacancy/82900966?from=vacancy_search_list&query=python
1301,,,,hh.ru,Senior/Lead Data Engineer,https://volgograd.hh.ru/vacancy/83241782?from=vacancy_search_list&query=python
1302,220000.0,270000.0,₽,hh.ru,"Automate QA инженер (mobile apps, android or iOS)",https://volgograd.hh.ru/vacancy/83303066?from=vacancy_search_list&query=python
1303,,120000.0,₽,hh.ru,Аналитик данных (департамент маркетинга),https://volgograd.hh.ru/vacancy/81951769?from=vacancy_search_list&query=python
1304,,,,hh.ru,Product Analyst,https://volgograd.hh.ru/vacancy/83621168?from=vacancy_search_list&query=python
1305,,,,hh.ru,Data Scientist,https://volgograd.hh.ru/vacancy/83801080?from=vacancy_search_list&query=python
1306,,,,hh.ru,Младший научный сотрудник / AME-L2/algorithms intern,https://volgograd.hh.ru/vacancy/82347618?from=vacancy_search_list&query=python
1307,,,,hh.ru,QA - инженер,https://volgograd.hh.ru/vacancy/79840170?from=vacancy_search_list&query=python
1308,,,,hh.ru,Программист инструментария / Game Tools Developer,https://volgograd.hh.ru/vacancy/68381561?from=vacancy_search_list&query=python
1309,,,,hh.ru,Senior Server Developer (Tanks Blitz),https://volgograd.hh.ru/vacancy/82844142?from=vacancy_search_list&query=python
1310,,,,hh.ru,Программист C++,https://volgograd.hh.ru/vacancy/82410687?from=vacancy_search_list&query=python
1311,,,,hh.ru,DevOps Engineer,https://volgograd.hh.ru/vacancy/72235907?from=vacancy_search_list&query=python
1312,,,,hh.ru,Java разработчик (Data Platform),https://volgograd.hh.ru/vacancy/82769765?from=vacancy_search_list&query=python
1313,300000.0,350000.0,₽,hh.ru,Инженер по безопасности SecOps / Devsecops,https://volgograd.hh.ru/vacancy/82569340?from=vacancy_search_list&query=python
